t,q0,q1,q2,q3,q4,q5,qdot0,qdot1,qdot2,qdot3,qdot4,qdot5,tau0,tau1,tau2,tau3,tau4,tau5
3.399999999999999689e-01,7.369650612330691519e-01,2.489213293131413263e+00,-2.009844686331456742e+00,-5.088536151002784891e-01,-1.147534250252255861e+00,1.500841440806173654e+00,1.119763761652955575e-01,2.098451717314516518e+00,9.848709407788338588e-01,-2.788506859365909030e+00,-9.635628803226360395e-01,2.270701728037381462e-01,9.820623830756698702e-02,-1.446264496655729759e-01,6.155662136314646871e-01,1.970330562981233435e-01,-6.535456998143288065e-02,-7.678665590593725500e-04
3.419999999999999707e-01,7.371966197815884581e-01,2.493174379981052180e+00,-2.008018719013136888e+00,-5.142103222706591037e-01,-1.149536877044065486e+00,1.501147633557504024e+00,1.112153140940133761e-01,2.127180407166864740e+00,1.000611439057531138e+00,-2.813237563885284676e+00,-9.544283536126709766e-01,2.453247596282010501e-01,1.092536302693020295e-01,-1.753857235009220750e-01,6.273622953397479662e-01,1.960061023521251222e-01,-7.816927300545779833e-02,-4.399718029085895963e-04
3.439999999999999725e-01,7.374258991462018242e-01,2.497190384125024476e+00,-2.006153985300802134e+00,-5.196243153954426264e-01,-1.151521626667681097e+00,1.501487490140198444e+00,1.105339192126284648e-01,2.156303165992456972e+00,1.015594640057895903e+00,-2.837099687681968074e+00,-9.451868324960162049e-01,2.639099362384572101e-01,1.149748460078711537e-01,-3.125905214248578812e-01,5.961033789337433220e-01,1.816025631208714186e-01,-9.386847556752427046e-02,1.282597457927540843e-04
3.459999999999999742e-01,7.376531127765901807e-01,2.501262308650427091e+00,-2.004252286091029234e+00,-5.250936570740432074e-01,-1.153488435042058224e+00,1.501861693579248813e+00,1.099260168917367275e-01,2.185818604898857487e+00,1.029864199405116532e+00,-2.860120879249548942e+00,-9.358145826453315719e-01,2.828189028808399952e-01,1.147040468087105747e-01,-5.835466756052211101e-01,5.105236643246067185e-01,1.503909130536235095e-01,-1.130528239158840598e-01,9.955196500702153707e-04
3.479999999999999760e-01,7.378784741224341248e-01,2.505391156644356077e+00,-2.002315422280391832e+00,-5.306164099058753303e-01,-1.155437238086152618e+00,1.502270926899649250e+00,1.093854325019341101e-01,2.215725334993627449e+00,1.043463772724381622e+00,-2.882328787081616106e+00,-9.262878697332770361e-01,3.020448598016828301e-01,1.077753939572567987e-01,-1.015560018209851645e+00,3.593573514234935651e-01,9.893962659964281037e-02,-1.363229642987889845e-01,2.220499472949350600e-03
3.499999999999999778e-01,7.381021966334152529e-01,2.509577931193909706e+00,-2.000345194765467127e+00,-5.361906364903535893e-01,-1.157367971718920252e+00,1.502715873126392765e+00,1.089059914138165303e-01,2.246021967384330686e+00,1.056437015640879551e+00,-2.903751059671759283e+00,-9.165829594325126672e-01,3.215810072473190839e-01,9.352304873894620729e-02,-1.635936381406588591e+00,1.313386401415610472e-01,2.381717820819101439e-02,-1.642795429644907657e-01,3.861890777455707219e-03
3.519999999999999796e-01,7.383244876860782790e-01,2.513823580613714803e+00,-1.998343384800029598e+00,-5.418144160648055152e-01,-1.159280561770860363e+00,1.503197213107745345e+00,1.084816309354207364e-01,2.276696164856476745e+00,1.068822132195909491e+00,-2.924412707414474788e+00,-9.066791463105313698e-01,3.414212639247367065e-01,7.139455502594622971e-02,-2.468031868020477138e+00,-1.832375020795147247e-01,-7.792456730101776641e-02,-1.974132084991735425e-01,5.969509790558599066e-03
3.539999999999999813e-01,7.385454850945802896e-01,2.518128425848321417e+00,-1.996311548646980238e+00,-5.474860184391144857e-01,-1.161174818518144747e+00,1.503715602759495562e+00,1.081075705189931679e-01,2.307610186866515090e+00,1.080594883367337111e+00,-2.944308523616456785e+00,-8.965904182415913581e-01,3.615677778711751111e-01,4.213615376630581999e-02,-3.489961930650641975e+00,-5.761988985505299699e-01,-2.036969366907184220e-01,-2.349546837261711763e-01,8.491513628106066303e-03
3.559999999999999831e-01,7.387652822820468534e-01,2.522492387487923704e+00,-1.994251098991963289e+00,-5.532038350364731905e-01,-1.163050478496294060e+00,1.504271682086843143e+00,1.077798478132911270e-01,2.338546267109736565e+00,1.091691182277971572e+00,-2.963414018639765501e+00,-8.863529025303897857e-01,3.820279486464774332e-01,7.322845581218428990e-03,-4.650971835622296879e+00,-1.027965084716028432e+00,-3.473779589133934032e-01,-2.753306735936734140e-01,1.131118594679260576e-02
3.579999999999999849e-01,7.389839719533686235e-01,2.526915379645093829e+00,-1.992163446197582344e+00,-5.589662592477439018e-01,-1.164907277047725120e+00,1.504866090837560400e+00,1.074945137052676358e-01,2.369285344486508293e+00,1.102046297323225676e+00,-2.981704390853692654e+00,-8.760030846915539682e-01,4.028092607786867285e-01,-3.145695980328164221e-02,-5.899839737542909468e+00,-1.518771013043110685e+00,-5.027884951293331017e-01,-3.169548742605536873e-01,1.431076076848688573e-02
3.599999999999999867e-01,7.392016468134358087e-01,2.531397316432404843e+00,-1.990050000626438997e+00,-5.647716844637892253e-01,-1.166744949514855412e+00,1.505499468759418313e+00,1.072476190818757447e-01,2.399608357897193400e+00,1.111595496898511559e+00,-2.999154838627525965e+00,-8.655774502397102221e-01,4.239191987958455532e-01,-7.261485266115963455e-02,-7.185343791019931814e+00,-2.028851635998872194e+00,-6.637494064988261888e-01,-3.582409818856851502e-01,1.737247211505752592e-02
3.619999999999999885e-01,7.394183995671398391e-01,2.535938111962427577e+00,-1.987912172641137731e+00,-5.706185040754716553e-01,-1.168563231240101752e+00,1.506172455600189197e+00,1.070352148300685174e-01,2.429296246242158119e+00,1.120274049399242910e+00,-3.015740560330556708e+00,-8.551124846894857523e-01,4.453652472259966855e-01,-1.145624232663809972e-01,-8.456262150660819543e+00,-2.538441906050409536e+00,-8.240815541821613355e-01,-3.976026926279409013e-01,2.037855400837318073e-02
3.639999999999999902e-01,7.396343229193709234e-01,2.540537680347734639e+00,-1.985751372604280807e+00,-5.765051114736536864e-01,-1.170361857565880737e+00,1.506885691107644254e+00,1.068533518367989626e-01,2.458129948421766908e+00,1.128017223220831866e+00,-3.031436754332074379e+00,-8.446446735555073193e-01,4.671548905971826815e-01,-1.557112618929109571e-01,-9.661372971073022953e+00,-3.027776775664817066e+00,-9.776057993396267687e-01,-4.334537026461939280e-01,2.321124047030246468e-02
3.659999999999999920e-01,7.398495095750199368e-01,2.545195935700898193e+00,-1.983569010878472039e+00,-5.824299000491981460e-01,-1.172140563834610516e+00,1.507639815029555352e+00,1.066980809890201720e-01,2.485890403336384669e+00,1.134760286758692116e+00,-3.046218619001371586e+00,-8.342105023524017948e-01,4.892956134374464305e-01,-1.944729588147151023e-01,-1.074945440686401099e+01,-3.477091197309194914e+00,-1.118143003131512936e+00,-4.642077080993178284e-01,2.575276552271404257e-02
3.679999999999999938e-01,7.400640522389779763e-01,2.549912792134490847e+00,-1.981366497826315021e+00,-5.883912631929675285e-01,-1.173899085388707908e+00,1.508435467113694584e+00,1.065654531736852373e-01,2.512358549886377190e+00,1.140438508408235796e+00,-3.060061352707736937e+00,-8.238464565947967166e-01,5.117949002748309884e-01,-2.292591043057587430e-01,-1.166928461264123484e+01,-3.866620123450639657e+00,-1.239514026718108175e+00,-4.882784051461855901e-01,2.788536318747655146e-02
3.699999999999999956e-01,7.402780436161350286e-01,2.554688163761082986e+00,-1.979145243810411792e+00,-5.943875942958238845e-01,-1.175637157570589508e+00,1.509273287107832706e+00,1.064515192777470837e-01,2.537315326972108043e+00,1.144987156564875708e+00,-3.072940153820459930e+00,-8.135890217973179572e-01,5.346602356373781895e-01,-2.584812886400068566e-01,-1.236964174301213859e+01,-4.176598506556241652e+00,-1.335539731259699936e+00,-5.040794899456700895e-01,2.949126748645860066e-02
3.719999999999999973e-01,7.404915764113824128e-01,2.559521964693248108e+00,-1.976906659193366611e+00,-6.004172867486303744e-01,-1.177354515722672801e+00,1.510153914759742033e+00,1.063523301881588862e-01,2.560541673493943904e+00,1.148341499624025097e+00,-3.084830220708833171e+00,-8.034746834745929434e-01,5.578991040531317003e-01,-2.805511020914256415e-01,-1.279930395258420006e+01,-4.387261299093106359e+00,-1.400040977916580109e+00,-5.100246586566450357e-01,3.045271244152887580e-02
3.739999999999999991e-01,7.407047433296106709e-01,2.564414109043558820e+00,-1.974652154337781962e+00,-6.064787339422491597e-01,-1.179050895187375270e+00,1.511077989817194211e+00,1.062639367918736533e-01,2.581818528352249231e+00,1.150436805981096766e+00,-3.095706751742144824e+00,-7.935399271412486577e-01,5.815189900501339659e-01,-2.938801349339800750e-01,-1.290704939596486689e+01,-4.478843453528327245e+00,-1.426838627849036367e+00,-5.045276074379835274e-01,3.065193207455600005e-02
3.760000000000000009e-01,7.409176370757105667e-01,2.569364510924585954e+00,-1.972383139606261437e+00,-6.125703292675429568e-01,-1.180726031307113288e+00,1.512046152027961110e+00,1.061823899758443934e-01,2.600926830447388038e+00,1.151208344031503072e+00,-3.105544945289686165e+00,-7.838212383119116389e-01,6.055273781564274316e-01,-2.968799774416354120e-01,-1.264165622776159381e+01,-4.431579922328999999e+00,-1.409753542217357047e+00,-4.860020324485584964e-01,2.997116040740860007e-02
3.780000000000000027e-01,7.411303503545725313e-01,2.574373084448901672e+00,-1.970101025361407743e+00,-6.186904661153741491e-01,-1.182379659424304341e+00,1.513059041139813488e+00,1.061037406270241984e-01,2.617647518679726559e+00,1.150591382170656818e+00,-3.114319999720746246e+00,-7.743551025012089806e-01,6.299317529000552085e-01,-2.879622198883570738e-01,-1.195190260258183201e+01,-4.225705657962222084e+00,-1.342606582181831376e+00,-4.528616298472430968e-01,2.829263146195531639e-02
3.800000000000000044e-01,7.413429758710876616e-01,2.579439743729079026e+00,-1.967807221965824915e+00,-6.248375378766055643e-01,-1.184011514881365912e+00,1.514117296900524101e+00,1.060240396323661460e-01,2.631761531949629251e+00,1.148521188793971692e+00,-3.122007113404617673e+00,-7.651780052237676655e-01,6.547395988090598529e-01,-2.655384525481107039e-01,-1.078656667503304867e+01,-3.841455612895088745e+00,-1.219218608902748802e+00,-4.035200957929107046e-01,2.549857926006480341e-02
3.820000000000000062e-01,7.415556063301464995e-01,2.584564402877689293e+00,-1.965503139782114994e+00,-6.310099379420993637e-01,-1.185621333020714152e+00,1.515221559057863931e+00,1.059393378788232032e-01,2.643049809157461461e+00,1.144933032296859832e+00,-3.128581484710588168e+00,-7.563264319942144542e-01,6.799584004114840319e-01,-2.280202656948613626e-01,-9.094426599722693183e+00,-3.259064739594698334e+00,-1.033410483540397884e+00,-3.363911264444344740e-01,2.147123782360569125e-02
3.840000000000000080e-01,7.417683344366399201e-01,2.589746976007304635e+00,-1.963190189172882238e+00,-6.372060597027183748e-01,-1.187208849184767212e+00,1.516372467359604848e+00,1.058456862533485032e-01,2.651293289203588088e+00,1.139762181074734038e+00,-3.134018312007949447e+00,-7.478368683271762185e-01,7.055956422353704127e-01,-1.738192496025750544e-01,-6.824260531258241613e+00,-2.458767990528152758e+00,-7.790030672550697366e-01,-2.498884179606881972e-01,1.609284117444666554e-02
3.860000000000000098e-01,7.419812528954583541e-01,2.594987377230497660e+00,-1.960869780500728909e+00,-6.434242965493248700e-01,-1.188773798715941465e+00,1.517570661553518718e+00,1.057391356428950269e-01,2.656272910988373592e+00,1.132943903523007334e+00,-3.138292793665991010e+00,-7.397457997372798300e-01,7.316588088087619957e-01,-1.013469945452163262e-01,-3.924846624247118054e+00,-1.420800318162537934e+00,-4.498172212070495335e-01,-1.424256665005438349e-01,9.245623334456278333e-03
3.880000000000000115e-01,7.421944544114926767e-01,2.600285520659839200e+00,-1.958543324128258378e+00,-6.496630418727816769e-01,-1.190315916956654174e+00,1.518816781387376524e+00,1.056157369344158520e-01,2.657769613412183318e+00,1.124413468037092301e+00,-3.141380128054003684e+00,-7.320897117391521602e-01,7.581553846597012258e-01,-9.015090796750927296e-03,-3.449630332967928426e-01,-1.253966749649555734e-01,-3.967380655662801348e-02,-1.241656822287511182e-02,8.118183255032186295e-04
3.900000000000000133e-01,7.424074260242466972e-01,2.605673319699382429e+00,-1.956232314537618144e+00,-6.559567256353081577e-01,-1.191825484897524712e+00,1.520201242010413178e+00,1.051646282261683440e-01,2.638107510759156060e+00,1.107849140396649723e+00,-3.137507568404777736e+00,-7.200073399735521518e-01,7.921437072813557467e-01,-6.807222786259505831e-01,-3.317811120959414950e+01,-1.292449557477028321e+01,-3.987423738681523222e+00,-7.446456657470877927e-01,6.753139326392597341e-02
3.920000000000000151e-01,7.426194288920775488e-01,2.611024544009977078e+00,-1.953956916407669109e+00,-6.622470071195735164e-01,-1.193308496850731037e+00,1.521666551067826001e+00,1.046697379479214207e-01,2.615944536520437236e+00,1.090467975480928109e+00,-3.132888913166751887e+00,-7.076917865196344914e-01,8.257164920555859489e-01,-6.708775341451421736e-01,-3.316107247174743122e+01,-1.291358729057551358e+01,-3.983417599374955653e+00,-7.275320101255552396e-01,6.632237974117143053e-02
3.940000000000000169e-01,7.428304523108076873e-01,2.616331527945710000e+00,-1.951716740475588185e+00,-6.685288700758953429e-01,-1.194766152823011574e+00,1.523202983480281381e+00,1.041643920196210077e-01,2.593304482363739893e+00,1.073032400357092575e+00,-3.128088944174068686e+00,-6.955942390388921703e-01,8.581326456093057997e-01,-6.569829841749840194e-01,-3.295331156971623443e+01,-1.281979838505263558e+01,-3.954501562911933554e+00,-7.088517533532023851e-01,6.473908544268737464e-02
3.960000000000000187e-01,7.430404876646029555e-01,2.621594063688090781e+00,-1.949511584888004245e+00,-6.748018578945658152e-01,-1.196198877143637151e+00,1.524808224587272054e+00,1.036524668227505053e-01,2.570422646707752889e+00,1.055640360893115304e+00,-3.123078031736711946e+00,-6.837110143437100662e-01,8.893917271751875520e-01,-6.399190964383130176e-01,-3.258688225333349209e+01,-1.265691656703086387e+01,-3.904865305602392755e+00,-6.890553882682224351e-01,6.284940626664206609e-02
3.980000000000000204e-01,7.432495263376294181e-01,2.626811943418626782e+00,-1.947341247791546159e+00,-6.810655139658774448e-01,-1.197607094141877049e+00,1.526479959728289426e+00,1.031378387387933276e-01,2.547534327971163304e+00,1.038389802956968477e+00,-3.117826546164665480e+00,-6.720384292464730569e-01,9.194932959859033472e-01,-6.205663386579662877e-01,-3.209383827243215848e+01,-1.243872954533941666e+01,-3.838698503756267755e+00,-6.685934077088079297e-01,6.072123811120375830e-02
4.000000000000000222e-01,7.434575597140532510e-01,2.631984959318827144e+00,-1.945205527332843909e+00,-6.873193816801226319e-01,-1.198991228147002541e+00,1.528215874242826677e+00,1.026243841492328890e-01,2.524874824572662213e+00,1.021378672416625388e+00,-3.112304857767913990e+00,-6.605728005595662422e-01,9.484369112741264374e-01,-5.998051785567813932e-01,-3.150623337684516301e+01,-1.217902502880752458e+01,-3.760190833683498379e+00,-6.479163045131519638e-01,5.842247687454070471e-02
4.020000000000000240e-01,7.436645791780409631e-01,2.637112903570200118e+00,-1.943104221658526587e+00,-6.935630044275935546e-01,-1.200351703488283572e+00,1.530013653470375878e+00,1.021159794355525896e-01,2.502679434930936697e+00,1.004704915140057331e+00,-3.106483336856440403e+00,-6.493104450953743889e-01,9.762221322725289641e-01,-5.785160838575954534e-01,-3.085612131640544575e+01,-1.189159072626439695e+01,-3.673531971694018239e+00,-6.274745715194476325e-01,5.602101845482113790e-02
4.040000000000000258e-01,7.438705761137585082e-01,2.642195568354253510e+00,-1.941037128915223953e+00,-6.997959255985826132e-01,-1.201688944494990530e+00,1.531870982750428878e+00,1.016165009792358714e-01,2.481183457464676945e+00,9.884664769952373753e-01,-3.100332353740230751e+00,-6.382476796662825969e-01,1.002848518213783846e+00,-5.575795222832458098e-01,-3.017555584094596455e+01,-1.159021434653926619e+01,-3.582911594097764940e+00,-6.077187015658875868e-01,5.358475875021333212e-02
4.060000000000000275e-01,7.440755419058334708e-01,2.647232745880510940e+00,-1.939004047237903761e+00,-7.060176885798545854e-01,-1.203003375495955041e+00,1.533785547422425566e+00,1.011298251097583617e-01,2.460622187435708597e+00,9.727613025360538623e-01,-3.093822279126771324e+00,-6.273808211340908825e-01,1.028315628336478715e+00,-5.378759493712929052e-01,-2.949659026927677274e+01,-1.128868341353846105e+01,-3.492519321019886824e+00,-5.890991812421806362e-01,5.118159275124422453e-02
4.080000000000000293e-01,7.442794761108570967e-01,2.652224724401023526e+00,-1.937004568277714833e+00,-7.122277742945737344e-01,-1.204295413055326058e+00,1.535755031896606226e+00,1.006589072674049373e-01,2.441175022277166207e+00,9.576640681326232807e-01,-3.086930522259078824e+00,-6.167070613489477049e-01,1.052623126615080285e+00,-5.200700587400522990e-01,-2.884364589652391331e+01,-1.099751106368183251e+01,-3.405549921338002051e+00,-5.719558566501078412e-01,4.886334405084584442e-02
4.100000000000000311e-01,7.444824072922120450e-01,2.657173552895538027e+00,-1.935037550761193881e+00,-7.184254419482397624e-01,-1.205565446176120714e+00,1.537777117284966577e+00,1.002034341503527659e-01,2.422822947291599416e+00,9.431668585763758328e-01,-3.079659476013025365e+00,-6.062266979757764407e-01,1.075771048789283757e+00,-5.040606863153979100e-01,-2.821405376913660845e+01,-1.071558783171173346e+01,-3.321666889813234658e+00,-5.562358499618922369e-01,4.662479001470368895e-02
4.120000000000000329e-01,7.446843704462920988e-01,2.662081670830968694e+00,-1.933101690869779565e+00,-7.246099015746937377e-01,-1.206813857748959995e+00,1.539849483968033672e+00,9.976236752819046816e-02,2.405502944730529613e+00,9.292434418278054942e-01,-3.072017074034944617e+00,-5.959407174747158864e-01,1.097759513047393387e+00,-4.895768191584998763e-01,-2.759913696625151758e+01,-1.043922663812273477e+01,-3.239750569316268258e+00,-5.417991866028869508e-01,4.444805652373129412e-02
4.140000000000000346e-01,7.448854005694905966e-01,2.666951517674228000e+00,-1.931195684784910993e+00,-7.307803632077760625e-01,-1.208041030664463777e+00,1.541969812326332789e+00,9.933466917050666478e-02,2.389151996845476411e+00,9.158675858474059073e-01,-3.064011249971166251e+00,-5.858501063059043945e-01,1.118588637577713429e+00,-4.763474443305286132e-01,-2.699021856700526811e+01,-1.016474040340938956e+01,-3.158681302717785577e+00,-5.285058919984448877e-01,4.231526945884218904e-02
4.160000000000000364e-01,7.450855322306783046e-01,2.671785506942494948e+00,-1.929318239489963949e+00,-7.369360401484358336e-01,-1.209247348219458784e+00,1.544135782789046285e+00,9.891934902484926517e-02,2.373710010172177753e+00,9.030142758693090466e-01,-3.055649569283553024e+00,-5.759558051533451017e-01,1.138258535086742462e+00,-4.641136276804737060e-01,-2.637902853512762746e+01,-9.888614381686759103e+00,-3.077392115594081101e+00,-5.162224866914973953e-01,4.020939039808433396e-02
4.180000000000000382e-01,7.452847936845368171e-01,2.676585668894518655e+00,-1.927468221504960555e+00,-7.430761939504124669e-01,-1.210433199710145846e+00,1.546345076503965688e+00,9.851612859169028846e-02,2.359160080767441769e+00,8.906764753614793140e-01,-3.046934159620908744e+00,-5.662580786212870754e-01,1.156769237318756138e+00,-4.527948298446436981e-01,-2.576330621968903856e+01,-9.609879067539056408e+00,-2.995594118226923008e+00,-5.049114193211088342e-01,3.812572354980849065e-02
4.200000000000000400e-01,7.454832083670800413e-01,2.681353741305780858e+00,-1.925644619100145061e+00,-7.492001229915099536e-01,-1.211598979011140331e+00,1.548595375167289623e+00,9.812527239236214227e-02,2.345518264725332536e+00,8.788608678619846959e-01,-3.037862998770760825e+00,-5.567566753644302979e-01,1.174120714231794649e+00,-4.424466532523116946e-01,-2.514537702581676371e+01,-9.329507353118318136e+00,-2.913592215416815012e+00,-4.946083459512874425e-01,3.606899238760611498e-02
4.220000000000000417e-01,7.456807995927708932e-01,2.686091454573895199e+00,-1.923846423616901058e+00,-7.553071265784163657e-01,-1.212745080112547447e+00,1.550884360489048985e+00,9.774705864585650494e-02,2.332801449554311901e+00,8.675744829966052230e-01,-3.028433959840704404e+00,-5.474513310226868379e-01,1.190312934225344899e+00,-4.331281344989965643e-01,-2.452768204154901355e+01,-9.048521127405663833e+00,-2.831706290385280322e+00,-4.853507692976990473e-01,3.404415798530917997e-02
4.240000000000000435e-01,7.458775906784894660e-01,2.690800539243181078e+00,-1.922072626335543211e+00,-7.613965039993435546e-01,-1.213871897002176237e+00,1.553209714179001333e+00,9.738176529880103460e-02,2.321026506230884134e+00,8.568243435094823335e-01,-3.018644918020088497e+00,-5.383417814947554225e-01,1.205345865729857247e+00,-4.248982094702778989e-01,-2.391265949237051913e+01,-8.767941202033572523e+00,-2.750255877152251838e+00,-4.771761156706044726e-01,3.205617711902052080e-02
4.260000000000000453e-01,7.460736057600139137e-01,2.695482775564223221e+00,-1.920322197845563128e+00,-7.674675482824812045e-01,-1.214979822889735050e+00,1.555569117853870642e+00,9.702957801673912919e-02,2.310204704453011182e+00,8.466151405414528153e-01,-3.008494453828047810e+00,-5.294278503600461372e-01,1.219219487666726387e+00,-4.177816919998831868e-01,-2.330177772731455832e+01,-8.488423366601999476e+00,-2.669442194953089764e+00,-4.700959240722992205e-01,3.010855042915507387e-02
4.279999999999999916e-01,7.462688709803066978e-01,2.700140065621818852e+00,-1.918594058021497295e+00,-7.735195371121789121e-01,-1.216069249077740277e+00,1.557960252902348630e+00,9.669045627654372643e-02,2.300333584715575697e+00,8.369458502782708420e-01,-2.997982876606115177e+00,-5.207095761107372045e-01,1.231933804671526245e+00,-4.117197599131595109e-01,-2.269412784696012153e+01,-8.209728711121817568e+00,-2.589176463571861486e+00,-4.640582815440043030e-01,2.820120944553842351e-02
4.299999999999999933e-01,7.464634127842217914e-01,2.704774329825199608e+00,-1.916887119110122661e+00,-7.795517458650023102e-01,-1.217140566581859096e+00,1.560380800678829560e+00,9.636432553526064204e-02,2.291408622577520759e+00,8.278145893498890517e-01,-2.987110755718748845e+00,-5.121870295628876413e-01,1.243488825247364593e+00,-4.066410117911176680e-01,-2.208844340267107853e+01,-7.931483758627830838e+00,-2.509326285527467171e+00,-4.590017316571197714e-01,2.633354888717701764e-02
4.319999999999999951e-01,7.466572576166119468e-01,2.709387488583595793e+00,-1.915200293358212846e+00,-7.855634499175156993e-01,-1.218194166417756907e+00,1.562828442537707918e+00,9.605111124993569172e-02,2.283425293597784123e+00,8.192194743862588613e-01,-2.975878660530406616e+00,-5.038602815325550210e-01,1.253884557897347651e+00,-4.024740462147682329e-01,-2.148345794581126356e+01,-7.653315032154839770e+00,-2.429759263338805209e+00,-4.548648179830450111e-01,2.450496347307730416e-02
4.339999999999999969e-01,7.468504318679279885e-01,2.713981459004158214e+00,-1.913532494387084171e+00,-7.915539250618820466e-01,-1.219230439652785769e+00,1.565300859839580339e+00,9.575074500830776936e-02,2.276379445452426431e+00,8.111587769166185291e-01,-2.964287113558524478e+00,-4.957293970107132242e-01,1.263121010426168978e+00,-3.991625200679208008e-01,-2.087814885285775901e+01,-7.374903691156845298e+00,-2.350366971227066948e+00,-4.516015859550654432e-01,2.271481240955881137e-02
4.359999999999999987e-01,7.470429614223241810e-01,2.718558127463509333e+00,-1.911882648610098379e+00,-7.975224509579892374e-01,-1.220249777835296534e+00,1.567795734002758401e+00,9.546321545289603028e-02,2.270270388894223945e+00,8.036322100274071456e-01,-2.952336201342679267e+00,-4.877943867776740050e-01,1.271198184138793374e+00,-3.967902290649906738e-01,-2.027376263823054003e+01,-7.096439364335525468e+00,-2.271264074047999237e+00,-4.493103477824713643e-01,2.096212440710173985e-02
4.380000000000000004e-01,7.472348718886827612e-01,2.723119363630122969e+00,-1.910249689395635553e+00,-8.034683093686018074e-01,-1.221252572775159972e+00,1.570310746476934360e+00,9.518854224682647691e-02,2.265099317546072299e+00,7.966402705777593241e-01,-2.940025773381873986e+00,-4.800552321394857547e-01,1.278116076806290913e+00,-3.955171622126531505e-01,-1.967277954357365743e+01,-6.818388134433343239e+00,-2.192686530732987027e+00,-4.481678533251310936e-01,1.924574848604645658e-02
4.400000000000000022e-01,7.474261888731369430e-01,2.727667037005665041e+00,-1.908632550181512011e+00,-8.093907820774783879e-01,-1.222239216284856766e+00,1.572843578712112667e+00,9.492674536292131093e-02,2.260867443828628698e+00,7.901834632516584467e-01,-2.927355676808601093e+00,-4.725119141079384688e-01,1.283874686164450774e+00,-3.955040691985270973e-01,-1.907769212753124677e+01,-6.541218844190585635e+00,-2.114871511161113382e+00,-4.483516355305616763e-01,1.756453187278451955e-02
4.420000000000000040e-01,7.476169379827675154e-01,2.732203017149275937e+00,-1.907030164381619874e+00,-8.152891508611329607e-01,-1.223210100175968762e+00,1.575391912158191632e+00,9.467784466730998216e-02,2.257575973686386295e+00,7.842622900373279471e-01,-2.914325759571026797e+00,-4.651644137961944425e-01,1.288474009961134259e+00,-3.969085114984788887e-01,-1.849094540275925880e+01,-6.265391885126806670e+00,-2.038051868103811337e+00,-4.500357022658786899e-01,1.591735455035584931e-02
4.440000000000000058e-01,7.478071449019072503e-01,2.736729178309502242e+00,-1.905441463457831386e+00,-8.211626969049711233e-01,-1.224165616186641881e+00,1.577953428256302360e+00,9.444185132061196086e-02,2.255225584646623371e+00,7.788770329647801693e-01,-2.900935936171552765e+00,-4.580127205888090414e-01,1.291914046929191207e+00,-3.996279111604871259e-01,-1.791110490742209294e+01,-5.990678078589505517e+00,-1.962108203603300183e+00,-4.531064354592589383e-01,1.430576925267991635e-02
4.460000000000000075e-01,7.479968354481509873e-01,2.741247402824337431e+00,-1.903865375504687485e+00,-8.270107003747060315e-01,-1.225106155928342933e+00,1.580525808432454049e+00,9.421876146602933821e-02,2.253816042691895394e+00,7.740275946256945927e-01,-2.887186235921783251e+00,-4.510568381388809223e-01,1.294194797500620719e+00,-4.031109373996653034e-01,-1.733004390246090765e+01,-5.715658704722508254e+00,-1.886313470511922663e+00,-4.569540486727375339e-01,1.273593933552022960e-02
4.480000000000000093e-01,7.481860354522982259e-01,2.745759573833295608e+00,-1.902300828283087109e+00,-8.328324413350177702e-01,-1.226032110999986546e+00,1.583106734111156211e+00,9.400856975880586552e-02,2.253347023486919287e+00,7.697138400161730454e-01,-2.873076699508868792e+00,-4.442967715132672413e-01,1.295316262275777897e+00,-4.067617960210032080e-01,-1.673897256338308637e+01,-5.438797181330905950e+00,-1.809880414474036581e+00,-4.609195940237000300e-01,1.121448498511574444e-02
4.500000000000000111e-01,7.483747707451480213e-01,2.750267574475889987e+00,-1.900746749553929194e+00,-8.386271998505860914e-01,-1.226943873000487573e+00,1.585693886716919687e+00,9.381127085418522471e-02,2.253818202696410644e+00,7.659356341323169115e-01,-2.858607367619959927e+00,-4.377325257788253210e-01,1.295278441855017393e+00,-4.099846928294906268e-01,-1.612910106569601965e+01,-5.158556926219789673e+00,-1.732021781134000182e+00,-4.643441236295317021e-01,9.748026387705409357e-03
4.520000000000000129e-01,7.485630671512167877e-01,2.754773287510345892e+00,-1.899202067236828384e+00,-8.443942560339693371e-01,-1.227841833534721205e+00,1.588284947674965641e+00,9.362686011545151565e-02,2.255229298958283390e+00,7.626928598590277941e-01,-2.843778275534563083e+00,-4.313641053296288219e-01,1.294081336756757183e+00,-4.124812747568165072e-01,-1.549598281666721888e+01,-4.874150803561628109e+00,-1.652341590168333818e+00,-4.668966504179501986e-01,8.339981903729158999e-03
4.540000000000000147e-01,7.487509504562193108e-01,2.759278593340142471e+00,-1.897665710231571934e+00,-8.501328902934028875e-01,-1.228726384244368530e+00,1.590877598414908611e+00,9.345533727854082873e-02,2.257580296300448541e+00,7.599855105572485003e-01,-2.828589425136123214e+00,-4.251915104048349936e-01,1.291724946993391798e+00,-4.157900988792197494e-01,-1.486199376343562761e+01,-4.589420040964411918e+00,-1.572860256211954910e+00,-4.702715781770379078e-01,6.973996345978930936e-03
